"Id","SalePrice"
2849,197459.362703004
2850,267218.148542777
2851,205827.43250972
2852,230619.633268112
2853,229217.731407709
2854,138673.986868389
2855,201482.9416647
2856,204445.563081641
2857,188704.480758914
2858,204260.481114415
2859,107980.317008415
2860,137798.825663554
2861,122224.513998647
2862,179467.185898301
2863,126573.496473306
2864,256493.992150081
2865,142912.730884596
2866,138333.410030699
2867,118332.308625956
2868,100154.208898644
2869,102174.395461377
2870,108115.641636672
2871,78845.2290957393
2872,63504.9132449866
2873,92408.4085339891
2874,138997.002655049
2875,124467.351021067
2876,158019.785566008
2877,152176.469215371
2878,160199.465036598
2879,133973.847844302
2880,108678.518127249
2881,154947.214808627
2882,188237.346444798
2883,197352.277782422
2884,175173.213443666
2885,180671.839985392
2886,238441.292511713
2887,102029.708880737
2888,140502.827023724
2889,63626.341042605
2890,88394.4792878959
2891,140116.812372389
2892,37743.5376155127
2893,60046.8516363369
2894,45420.7585632859
2895,351245.568106126
2896,295582.419231678
2897,201355.772588677
2898,140746.78412852
2899,197925.800291645
2900,161445.443725852
2901,194237.002535097
2902,161519.089203944
2903,321448.573176221
2904,346464.600424676
2905,77738.4425046837
2906,189088.410846332
2907,104554.681965627
2908,129663.04576612
2909,143728.62589454
2910,75980.836719386
2911,83255.5748731161
2912,150581.31821345
2913,81049.6249345991
2914,76518.8796247778
2915,84063.8019714519
2916,84024.1689301142
2917,166248.115576162
2918,114427.473092161
2919,228156.141312737
